ID,Is_Lead
AGK59U2F,0.8414681
GAJMIUHS,0.8953362
HGH4GSZK,0.29090142
ZQM9GTVF,0.02606381
VV6HDHY5,0.042049948
EVPSV5JP,0.05361563
ZEPWPNYQ,0.051247746
DBRLE7PD,0.052227244
MZJ6KFXW,0.15801723
N23COQX4,0.021188406
WKJBDGQT,0.075759925
BWYKQG9G,0.05413587
G8WTXEJG,0.049074207
EKIYQRQP,0.051139094
CLLDENIK,0.06438306
KXZZL4YD,0.45742515
7SSB9JEF,0.115866445
3VLXWEAW,0.0521489
HRRCSQFT,0.022699317
BIU5AUVQ,0.15228318
C8GPCDLI,0.042505793
GUEDDGGZ,0.2698268
RYTDZRFZ,0.19721343
VYPNFFQX,0.26842257
LUQDDXDQ,0.795852
CCHJ2TU5,0.38793704
GBDNPAAF,0.065150715
CHQJWVHS,0.052437358
YNSUHZCD,0.8270593
XZR8APPW,0.047946144
AHFSA2ZV,0.8297303
MVAFOFC6,0.8428019
NKHPRKEF,0.038037412
CQS9HUFL,0.054266255
JHD45CYY,0.1753561
9KYQQHRT,0.16934907
GKVY3UUA,0.021353213
GJZJQHX8,0.07126694
HUE7JRWF,0.49982816
HNYRBMYZ,0.49121463
V3UWH3ZD,0.45374686
MKXJVASG,0.4224941
ZNSF3ODX,0.8286194
AKRBG2ZK,0.052277297
YUIYPDPZ,0.10404283
NDFFTQUW,0.79497725
UPJZDDTD,0.14855331
GAREG3AB,0.027820954
WB6ZTTHF,0.023267567
ZEHQSPD9,0.052018154
JOE22DYK,0.051384196
35QGEKAB,0.3756271
CBNFGWDR,0.25634894
NQLBIWEJ,0.2818355
MHMQWDVF,0.25917715
3C4D8EBR,0.44081008
VKD6IBWK,0.049650162
E6DMNFBU,0.06680268
KMRNSBRD,0.3654018
9Z9PWWEO,0.3754074
EFG4MZN2,0.8452424
KBI9PEXY,0.22261456
XBOMPBHX,0.08864848
K7Z3DRG6,0.116397455
2L6JTGQV,0.18836793
MGFDWKR6,0.044277873
52SGXZWQ,0.11373416
KQSTVQKS,0.8764258
3CN6LWYS,0.854097
QCGKNF4P,0.054382518
LWGPGHG2,0.057765774
VN9XFBLE,0.053691544
ABDMTH6K,0.10017618
7QQPOK4H,0.050492197
REFW9HR6,0.07816122
GSBLTLGQ,0.18165836
TA6YY4NH,0.05015255
IQCVHEFC,0.056216687
BMQWY8OJ,0.023902822
KK3MGQNS,0.091813825
44L4JHXM,0.022832522
DRQHF788,0.27312365
J28VDGET,0.30123737
DAPXVR8S,0.40009165
BSMTMGTN,0.09025404
MRAA6MMX,0.76059943
JHGQRDWB,0.05327234
NYSSKHTN,0.43109506
AXG6LJN3,0.04020159
ZVRP6A8D,0.037961412
4MZFZIJC,0.052299485
IQNJSI7P,0.98113155
H3MPNXQE,0.0892105
RE2MTJYH,0.04986961
ZEUEPIJA,0.4415988
GCGX7LAN,0.34829035
FOQK5TBQ,0.1596032
LPKVFGJP,0.050030045
HD7CBBEX,0.53218484
LGB2SXG7,0.368232
KSVNGD34,0.0759444
CT8BCKQU,0.06292727
3MB4THGG,0.11880286
36PPNMRI,0.09573622
FFC9RG3L,0.15219246
XV4BXBQI,0.44498873
QKN9P3JN,0.14580312
OW7MQGQC,0.18328345
8ETMGJLZ,0.16065668
QHWXAPWV,0.12678131
3AZGGKY9,0.08300173
XFWGWTTG,0.15397318
5XXVDAUF,0.050776415
TZCD8FSK,0.22508849
LHDRM7CJ,0.31097603
MGFGW7QW,0.049906217
53Y365UF,0.26754203
LACY4M3E,0.05357696
IS2XGUOW,0.030498734
ISXEGEIV,0.04982757
DUZYXMBV,0.24181989
LP4EP6DN,0.066613674
XSXD4H4D,0.107270785
I5SPB5YT,0.08914675
UGB3D8XN,0.057289775
8QKMTGQY,0.14507936
FHQMSPHH,0.8148653
BEE6KKPZ,0.3202712
GO5WBGUJ,0.06400997
WBDFHMFE,0.053252466
T3XXWM2T,0.064219415
XVYHFV42,0.77648455
D7HBMR3S,0.15479985
CZ56WPZ9,0.021603113
8ANUEDKM,0.22960854
XFXHRDA2,0.87285256
EYT6NZFD,0.05106586
CVEIXPNQ,0.1120184
HREF5SCM,0.05252659
CJWA9UZ2,0.14463656
E5QGJGWE,0.080743924
THCHPJB9,0.1979671
ZNPOF23H,0.37446833
ECXOEMQK,0.04556291
AEYT44BR,0.06591238
GM9EQ6WN,0.08316342
6WIHHRNX,0.024771364
X25KTMPG,0.07000797
IXUYUW23,0.05360339
AWVS5W3T,0.16392379
GCHWXCRJ,0.78607094
6MRKRSWU,0.073196985
KXDRSE8M,0.103589825
MU4Y2MZN,0.04051796
GH9JSCQ2,0.08184697
TAZVW2QY,0.54168546
KYUAYJID,0.39887372
HJA7OYJC,0.053045847
ZJFT9PQW,0.17035408
X8GQGRVZ,0.04818891
JBPSB8WC,0.17276841
QWGBYYVK,0.8111584
4WMX964K,0.02194721
MFLJCWDI,0.82132375
9U2QMJH2,0.057412688
NGQNPN8V,0.46864843
DEGQCF6O,0.4258417
3HM3HHKS,0.11337631
LFWF5RTV,0.8573597
FTMFVTXH,0.108483456
LTVZ7VJD,0.05531819
FENE3RKR,0.05338182
DRAJFKQP,0.04969427
HINH8N8J,0.06535338
YFVO7FTY,0.89392895
FEXSDM9U,0.82774985
MUTTWTA6,0.06312885
BTAPJQN9,0.31104872
NORTHBX5,0.809928
TB26STAO,0.22581315
QEQLKUWR,0.08413591
CXIQKWJH,0.05151783
INBHQOC7,0.9891511
QGBPO9EC,0.3027021
JGIDVUMG,0.99500847
BYQOEPAD,0.8926106
OQWFGGJY,0.052068673
3FQTCRXV,0.11641014
GFZGWYST,0.5031585
FBSWPWAV,0.0936507
K8D2PXWT,0.14406444
KHFXX9MU,0.026354985
6BLEEIZG,0.16037138
JURGLVJC,0.04174629
3VPFCQGI,0.10189421
4SAVCRSI,0.12627299
TF3UX8TX,0.35822567
GEPJVR42,0.08462999
EODE4KPJ,0.052303266
FFZQQJRN,0.12807904
7TCNBGJG,0.48752123
EWMGZMQW,0.08029883
GDQSV4TK,0.0520241
GJCW8F8I,0.92788863
NJZTWRAK,0.4301513
LFIRPRSK,0.040511213
2H7EXAAZ,0.8649999
FBC5ETCC,0.07209091
JSSPNTAY,0.4449535
LE63MXWK,0.1894861
7ZOQ2X27,0.8071929
KHEAGXEH,0.05637565
P3DYHQQS,0.06849737
YHYK9AY7,0.05293173
CMSGIP5V,0.056299638
HH3YXJNZ,0.4204855
SI5ZCPSS,0.0617524
8ED66YJ5,0.3237156
QGSLN43C,0.17889455
YZROPSXS,0.44506264
DMERHHQM,0.85710853
YTRBRRN6,0.043397956
E8A2NAEZ,0.061737433
GYUMT9YY,0.050022203
XBSZFS8C,0.04214673
3BGLQPHY,0.17859302
NCRLIYTB,0.07343987
RSZQGKKM,0.053467836
ECPW2ZBU,0.84272784
PCITOTUU,0.04983371
NXBPOZGV,0.21732104
BTCBNEHD,0.1591743
AOJ39FVK,0.057304326
7GVPWWAO,0.094003804
82YPSPZU,0.052463755
MVZFNNNE,0.21942465
HXQ6GMJQ,0.120721795
BN3HNFVG,0.056430545
TKSYMBGM,0.03690343
APG433ZK,0.15067972
ZXJZRSQ7,0.071161725
ZAXZKM3D,0.09050351
8QXUDEJR,0.5303723
JHBQ45XX,0.24868701
RVGWACAD,0.046211004
WF2ND7YL,0.108130306
VJMNHPDZ,0.8453782
5SLCVTGB,0.55651104
D8RTIWGE,0.46730265
II7L6UYG,0.1531993
AEAUAUDW,0.056042098
IXDKBBWP,0.06898632
989B5NJY,0.04363917
8FZ6GZFX,0.057725273
ECTWW4GH,0.06736192
CS8NSUHI,0.02136146
6JDYE37G,0.047339197
K2MJVONN,0.020341426
MPIFMXUV,0.99584097
3SM43P6D,0.050836712
BR9NPIBD,0.8613499
8ESUWAGH,0.45540106
PWH7VQZA,0.42207062
AABXQ3VB,0.093181126
GGRVKJSH,0.19024757
TG8BGA3R,0.25482604
FMXDKMGB,0.037243873
BKYTCHN3,0.06965154
8QMBJK8P,0.032694142
CXZGB4DO,0.04916312
F3KKVQLJ,0.060470715
B47EQJCQ,0.12874241
ZBHKBBDW,0.51223433
H6Q248BS,0.053956304
TUYBBV9I,0.046495117
FEPCE9Y5,0.16359052
6QVXUBHV,0.053516746
2XE88V5A,0.051866565
LT4Z8PPH,0.8363002
NJ4UDYOF,0.053906668
B5BQLNCF,0.22734492
IUVFQ3LB,0.9824609
CLPSF6FD,0.02030195
VUWSYUMB,0.08434395
TVJBWWRG,0.3619661
LUJQMQID,0.8353972
SRMRAW5L,0.86369175
CXTEAP78,0.2389456
WEK86HP2,0.31048143
HGPXG4PK,0.4273014
3MUMDQ5N,0.06628932
GIJ95VST,0.4454505
PTWFXOJO,0.3043962
6ZOMPZG4,0.064829074
XVFRMGRG,0.08874594
8MUMDRWQ,0.023590049
NNLD4UN3,0.1120233
5BDFIA6D,0.13184151
LBWR7RLA,0.15199314
COE7MKZ3,0.39370793
KR2WOGZJ,0.053843085
9C5PPNK8,0.051132813
QADECAWJ,0.049552776
BCIQFUEM,0.18468007
FINAZEV4,0.050399233
IXCQ7VZG,0.098546445
C6ZEUVYS,0.04660983
QXNVSN4I,0.053820472
CEC4XTGC,0.86843574
H69CLMHM,0.023317914
62ONAXED,0.8418067
TRXTTTM5,0.06021385
BMESNJMU,0.04120925
JZ5HPYLH,0.050494984
HSCSSLZY,0.022810733
KALOGZCE,0.02301787
ZOP45WOB,0.06980349
WIWRST9A,0.6692146
KK6BN7F6,0.092821114
5BYFMTYK,0.21445423
4CJXCWZZ,0.0508351
JDP488ZV,0.3572182
JGBYCFGP,0.36692682
ELF8WYRU,0.05408413
T3BXLBYC,0.058790073
DZMWC4HE,0.3317791
ZWWCISHH,0.098825105
7VPZAJQ8,0.45194378
6BHVATWW,0.028196765
6RLEP6DU,0.028635357
BKZUDUNJ,0.05394294
LY6ZVPPP,0.056276508
AGTFRVUC,0.050689656
ISTNRF5O,0.8405521
VGKSNV8V,0.44417137
ZKFTHSRM,0.048498027
MMNQLDNV,0.7952281
AWHX8H7E,0.04498848
WHWHBBBZ,0.16108689
SCP9ESKS,0.30048385
DJCTHWKN,0.091139436
Y4ONML9S,0.054016236
HAIRRUWG,0.8504623
GJWVAB9H,0.4939609
GXJIQKA7,0.31976113
GMDMSCPP,0.043463267
55JURKTZ,0.21906532
HPUQKCAW,0.8925578
NYWPRG44,0.24249259
GOZBDWRY,0.83109325
6TEZEVZ6,0.08755054
52WJD5MG,0.15465836
4TEKMJZU,0.293054
FC9JAFAE,0.041001324
AWKPAADA,0.8696126
WFTBEKAU,0.35469082
G7JHNMTB,0.05010208
GZN8VCO2,0.034048162
6RWDKGSB,0.057878476
GC9TZ7AZ,0.044789106
4X7REKST,0.61620444
IWGXUU84,0.1731525
UNRE8EPB,0.059898857
4WONFZHW,0.04879348
AVHVUBN5,0.836946
JW6WGWE2,0.04898546
I8N2CNCK,0.10034318
STM5E4DV,0.103123635
FCUTH2M6,0.07834769
HDPCTQS7,0.050037604
IUGRWQC9,0.054436516
YUKE7JXM,0.021111052
8FVN4MOG,0.053544484
E7VJXZOM,0.022864109
GLMSMI6V,0.064013615
NKHT8XUC,0.111674905
PBTR54HB,0.065611675
XGDTSVVC,0.042906247
GJAEY8GA,0.4423189
S7DA4J9B,0.8507056
FWLR6RRX,0.05559904
VQBFUJJ3,0.182053
URNWJIQP,0.0518223
NMSUAJID,0.85633886
QFLW75SC,0.04954661
TO9HJIYL,0.05476747
FEXHNIY3,0.025329335
ZAT2RWMK,0.076121606
E8WXOFWE,0.05053478
CUHLABWM,0.053016234
5EWCC542,0.055799406
YJ7J8CQ2,0.022072824
QUTS4K93,0.84298486
F8HS5ZQE,0.050053447
5MYYMDR6,0.05414145
JBHNK7GT,0.04762614
LGCR54KA,0.021784728
9HVHSFXY,0.060025845
IEHF35MP,0.20673291
NJOVAR9K,0.8638727
T5VQY8AH,0.44066903
WX3FIVCH,0.02586895
DDWQZKSN,0.8472305
J6LAPPMN,0.060164277
NXMZDYO7,0.051351722
JSQ4STTB,0.36311272
ZLOZHWNK,0.028483476
G64BAJTX,0.055353023
SIUCZFIN,0.066584036
JCYUFNL3,0.025848448
D2RUHGMH,0.025533304
CGANNPDZ,0.058315407
KZ5QUMAM,0.86134803
SPUXH4EG,0.29505342
PAFBT8MY,0.09978003
EJXS2EA3,0.6598503
NBMJXRD4,0.16900966
KDJZS5TA,0.17435876
MKLIDAMD,0.028232237
ZLWQHUJQ,0.078148715
FVAEFMCO,0.32401136
2K3OTEQA,0.103234194
KHPWDS7M,0.0665079
BNH5WGKG,0.0672743
KVQTAXPW,0.2252988
CDHUM2EH,0.07902142
6VWN9ZDN,0.046596467
YDXTJ3FD,0.050807636
ID7R6ROP,0.047277614
E6YP4HUG,0.88474023
UTLJG334,0.88595814
5U6C5TQO,0.4792017
DTCQDJPZ,0.0880224
TEBS66VM,0.864946
UKJCXFPK,0.06567797
WPCKFYF4,0.053432073
SHUTG4ZA,0.048462518
ZKIA9IRN,0.089586474
X4CJUWTQ,0.05121319
R4AVLPKN,0.048369728
PNGBSCAN,0.23858623
SAECDDV3,0.34199673
7XT8YYUE,0.05111204
EUUNJBUH,0.27162975
UXYHS3LY,0.411649
MMBURAFW,0.1256477
28RSBXJB,0.06640957
9G9Q3PJ9,0.04937757
K5LGAMWA,0.8298976
4OQWYYUH,0.048809316
HFCGBAKW,0.13087115
4BHT9S7X,0.050968617
L7UF85VS,0.049091753
URI35XFP,0.055636477
5KG6QPVK,0.020609379
FBDWV7GE,0.85291064
VRVMJK8I,0.05869226
RRRECBJ8,0.046520445
SKFCKLPF,0.049842708
FULQWJIJ,0.47143847
QJY3E9UE,0.6977006
MLUDNTQJ,0.057686325
82NIXQMM,0.2507759
S2LZ69GE,0.15960649
LZV5VJ3E,0.052419793
6ZQXA84H,0.056859363
QEW399ZO,0.38290802
QX45L9X2,0.022633942
JI5LF5F9,0.050654102
KDZV4CZW,0.05017965
2BHMBZYE,0.09759285
GSNHVAFF,0.043557003
4RPZNZL5,0.052431647
ISJR7LKD,0.52867985
JKW3SQGQ,0.09307724
QRDQDXGA,0.018625602
G4YVZDVR,0.05693875
5E5CZBZL,0.049666073
EJEUTJLV,0.059582595
FNFHGGVJ,0.10076981
BD2AOQUI,0.54059345
CAM46IPS,0.8648522
BDLWF2UE,0.8370736
DYCANXYX,0.049741704
VGV4D4TG,0.8589739
3TNESPJG,0.85588807
B8G9K3SG,0.07971779
ZIBPXTPM,0.022103742
DKT9NKNZ,0.04154927
BDVNNBRK,0.10237429
QNMWQTOG,0.541
AQWBWNL3,0.05293838
MT82FGC7,0.29538253
EVM8NUVP,0.115812205
BKPWBM76,0.14973716
3GGYTVZG,0.059273474
CVIWGSRW,0.8495036
NSJ9RM6W,0.9858004
MZGPXSAQ,0.15598309
NUSMAQAY,0.09029995
BH82XC6Y,0.08806815
ZZ4UWIXW,0.06780711
DWJCX6SX,0.054385256
ERES8BQJ,0.05662071
9GMYJ3LH,0.04301382
VKDNAB5P,0.060882147
GZSIUGEA,0.046388086
TJHB2ISQ,0.29542378
EZQ42DNF,0.043524418
AXNTFJFM,0.057562474
OQM5CXG5,0.046857767
EBVT3LTJ,0.27467102
ZHEH3MBA,0.2235038
2HU3HDJT,0.13377841
ER4C2QGT,0.049705494
AZRDM8NU,0.053799156
HMFBA98R,0.04700862
QV4MNBXG,0.055532895
M9Q2BGD4,0.05059404
QNRZBZDF,0.3147248
BUDX4S4V,0.04404616
DCW9XHMA,0.047584847
WSTUYPMQ,0.30382696
K5BOV7EJ,0.048357338
RAQPZYQZ,0.30307192
ZIASFNHA,0.17277066
EAXFBNHX,0.4035173
YSFOKUDG,0.045417927
MVW7Q7YB,0.107309535
S9YP7MZK,0.9007432
HJB5PBP2,0.054264177
L69FQUCT,0.054207712
29D34TZT,0.049724467
3QHSAYJU,0.19340087
FBOSHDZE,0.059795912
BRS5JKG4,0.020973833
GYAIAQMN,0.0737012
DZAIGHU8,0.2652356
R3QMZTJQ,0.11650417
W5YGUWSK,0.20933484
NOK8O2CT,0.10767056
5GIEUB6N,0.10166517
V9QSSA9R,0.07525486
YMGHGRVM,0.04944008
GAZN62BA,0.43594596
4O5SUGPS,0.16743024
IKFB3DCH,0.046051253
BPPZ6HFV,0.85100836
PAVXMRGY,0.11898997
7ETBB4SR,0.31783667
AU7FHMGN,0.45199388
E3A9UZVM,0.053193174
GRTPKZLR,0.2532026
QTXGGEBW,0.04919165
DTCG4JTW,0.04804932
7FIBM6QN,0.051530253
4XYTW3YY,0.32698107
IO87FMRH,0.058104724
HK8JEDJP,0.8264059
XUA8YJTB,0.21173826
RNWZ5YJ5,0.10904783
5G237EFH,0.45923993
2CKSNYDP,0.040937144
YR3IPNNC,0.049895372
P57KJFGH,0.05506277
R6K8TCY4,0.09954535
HRP4BJAB,0.061160687
8MTPHBUJ,0.05567735
ALTG4TRC,0.07206178
WCPQXIIR,0.103675604
BI9NQFPU,0.023366528
UFF85ST3,0.17380114
8OK2HE6Z,0.836966
HVF7ACC2,0.0478126
AAKLW7W4,0.10391162
KDABYOTN,0.21994548
IJBP4P7E,0.30136114
N3PKOPOG,0.09270083
8X9MUESG,0.15452038
ND28G4SX,0.040491868
DYABFUIQ,0.87235904
H7GMDKGE,0.3403452
HD7TKLBT,0.051041692
EVPCRZAD,0.06708609
ENFKFYHX,0.052826915
JLEEMJEW,0.8431426
DXBZ6JNH,0.04957044
GB9DQMNW,0.86943805
FPPGWJXJ,0.05304042
4HIGHMVG,0.17835513
8WKF4JZG,0.16352476
CVQ7TAMA,0.07493812
4CUNSKJV,0.16552061
A5GEYBJM,0.30298433
2PPWBTHM,0.020665878
EWVWB9MT,0.052711412
KEDVEKOJ,0.08218109
DZXYOQND,0.07903439
KMOGELKZ,0.21948211
BSQF72Y2,0.05033241
HVB7BQZN,0.06771894
JZBYRQJE,0.07236358
SRHSUJGO,0.8314616
MXMWNWTW,0.47408018
N9FZQO7Y,0.05126887
KRXY9UUL,0.049365308
JPIAAVIK,0.8161425
YOKCIKRX,0.040249996
3JUMNY7G,0.051779885
KFUFGHQC,0.076399975
ADPJHEMN,0.26942533
SAHWN9JD,0.04626066
RBCYZZ7J,0.06678776
NZZVGCDR,0.05675821
TPYFJXTE,0.020458352
7FV7RZXP,0.13115808
ED7LNZAS,0.053411078
FM2R2AQY,0.06763169
JYFPY5SA,0.04436728
UASVMDTQ,0.32329166
6ZTKVZLG,0.091928735
JV8TEVGJ,0.8375874
RQPAYXGU,0.3608826
JXMSNUNN,0.023723617
RMMQWRNQ,0.099365145
ZROR6Y2M,0.14076847
VEHDZATG,0.092048004
OSFUSY8Y,0.052878868
79ZIZSHH,0.05097766
FQAL7ZLG,0.31899562
CETJBRCC,0.16353735
3JYOPSEN,0.55903095
9TMPJQQQ,0.40078783
YGYVTIYQ,0.5894736
DODQ4BPW,0.15853159
HSBHRFA2,0.04979095
KKTFAROJ,0.44819713
VTHRR24J,0.10352657
2683TUEF,0.041851196
MA9XKHSQ,0.36785835
P2ALXB32,0.46508944
GVYNHF7J,0.023017857
R8MFPNYE,0.075024925
TNHAXFCC,0.0495787
6EKHCMCX,0.9856593
9YTRZZBV,0.022657434
5TR6RJN2,0.24640715
IECNKXMW,0.020251233
DBVAFV9V,0.020615399
DESJIUOP,0.82009816
DULBXDQ4,0.10270393
D7DFBEPR,0.04953956
K2KFDJNR,0.86700624
HLEPEZHC,0.059742704
53DIPW8W,0.051306862
EHQ9HPFQ,0.042203244
MVKVWFNX,0.28475907
FFEE5Z33,0.039140392
G8CCGT3V,0.053911086
FWQJZWXK,0.04422948
HVYIUINB,0.83900326
HLMK6RZK,0.855935
RSVTKVRC,0.07492344
JLNQJT6U,0.1474603
JLNRKWTZ,0.054771777
2VQSXLEU,0.08822088
QTY7EJXX,0.17051771
IX8DLUJE,0.20426883
CAFW8FSZ,0.023935547
9GNNACAL,0.04876903
YFTM7UY5,0.021124344
BY82WQUY,0.9896332
D536E3ZD,0.09012284
WVX9BJBH,0.047700737
TZTU3TBT,0.05807141
PFVNFTHC,0.05259898
LYXVMD8D,0.10898111
47CD55QJ,0.04759416
5W9R4PZV,0.8441231
IRUEHVN5,0.052353986
IYWAHUFN,0.042922005
6RQJRCM2,0.06695386
EQ57K4QV,0.10421491
XJHO73U6,0.3343699
NR5SEFRA,0.21797837
BSWTEN3F,0.067148864
AF8F2WUQ,0.07520067
FLGZTKSP,0.024239609
UER5GLJG,0.20526047
CSMLGXV4,0.84345967
HUQYEDER,0.049425766
CXDFHEFJ,0.08158133
6UGAWKYA,0.06094585
4RVOZNHD,0.8642741
DNFEHDKN,0.12088552
LJYUKEQ8,0.47070637
YTBJR8BO,0.84020555
CZULNGNC,0.37163252
7PYQNZLC,0.10394834
QBSSQ6TK,0.1359308
W3G4GJVA,0.84575266
GPTVQY5F,0.045188457
IJDG7KCD,0.04248369
6EQTXD3Q,0.024510978
MWEFQHRY,0.045301996
O3NE5KOM,0.8511073
8VEW4ARJ,0.519634
IQZVGTJ6,0.12745264
QFUXADQA,0.46118975
Y3YX6F7H,0.057394166
9MRTMXNN,0.052268732
878X2XFM,0.82106996
4ETMRKXM,0.19039321
CGB2XXTX,0.04505545
VK6H82R7,0.052765332
IG4RQEYJ,0.25779063
Q26X6H8J,0.8630556
HVERCZP3,0.021712026
XMWQVKNU,0.048458733
IGKCQBKJ,0.054122142
KBJ5T2WB,0.050158277
KGWZ9KQG,0.2608273
KZ3DJEFH,0.055253275
S7VN5ESK,0.112166375
M4RGTQZN,0.40829393
YWAUGYSL,0.5291716
EGJ7TRRA,0.031026455
7M9KZ4FC,0.1586307
MKA5BZDP,0.061824374
NVRWBRNP,0.47394595
HKS7HUC7,0.048120596
B74A89KH,0.07158434
KEBPWRVW,0.05736222
ADK3PEHR,0.052007716
8SFD8WQY,0.86592084
GVFMZWGP,0.064307384
3ZWQP7GT,0.020989478
YSBPBIHQ,0.021833409
QVBYGKQV,0.051480018
KCR4VWB7,0.05319198
LAE4AFIX,0.10960566
XQ5BKS87,0.6028726
H5IRH5CP,0.05244918
FG5BPSZZ,0.76357406
BDO2HACF,0.2159434
BNVBBHZV,0.07766994
JYDUGHCO,0.055161733
THTYHXDE,0.049614895
NRD7DNPK,0.5442977
TGNNLQEZ,0.27321333
FPNVGAHS,0.43001425
PANPEYDD,0.8375857
JHN2M6C5,0.8284198
M5KFLNCT,0.8998087
G5I2B3MT,0.053157095
FAA5ZATL,0.052512787
N7EDREYC,0.2935117
HTBUPKVT,0.069859736
SX6RAXQ9,0.05667692
TBEUVGHV,0.04006729
57HYDVD4,0.07584209
F3ZMDJEU,0.9851457
HNCWEFJS,0.038537137
C6JSACJP,0.021232275
E9DNXBHI,0.45046538
ZMRMJEUO,0.41950372
U4VQU8ZQ,0.15828043
AO6WVL7Z,0.039344683
RPGBKHPR,0.18547805
U3TCGTL4,0.5343663
NUNCVWYT,0.020551128
SPZFU6CX,0.062446002
GXBPBEAA,0.23682423
UKSADHWX,0.49924427
KQZVWTEC,0.84574413
KSUXWHYH,0.28484014
7FR8GSFT,0.14494582
WYVAEE3Q,0.051323924
KBCTYGBN,0.059062604
TUAMKJS2,0.045910053
LRWAUJYX,0.05128157
HJDQMCXA,0.17291659
QF2JTEGE,0.107674204
BATV4FRV,0.80382127
ECKR858M,0.020407034
GG9A3NVU,0.24729463
5FYV9VVS,0.059155114
HRCAXVZS,0.18856438
QKTJUF2V,0.3472276
BOPG9NJG,0.8555785
JPJFIIKG,0.09873134
BICJNM53,0.41319242
QKQ8M6LI,0.32927075
VLZCUDTT,0.04905743
E4PZBDKI,0.08835833
NJDMHA7L,0.2354964
NM8TDQDG,0.28205335
ATX7ZR39,0.05601069
RJJEROAT,0.8715007
KGDMODPP,0.06796796
AYZHFYDS,0.054412417
HJ4FRK8N,0.040909085
LIEPGRCB,0.07179117
K8FBHX6W,0.59438974
EDGUVVVM,0.045336865
U7CGCZOQ,0.051067993
VPJDZJMV,0.100883946
7JIXWUUX,0.044468496
ERJJA3PH,0.54999393
KSZSYNSM,0.4429495
V73XW28W,0.33865955
I79MGTMD,0.1940464
PIG4WNVU,0.050317425
BUCJDSHF,0.05587188
FJGCYGIV,0.5625476
2RHGWMEK,0.058790166
4JFCCLQV,0.52537
IMXSMCBB,0.4922713
6CRTCX5C,0.28120387
XSPLVFA6,0.04670951
2U3CTECP,0.054265548
DXHNUXZ5,0.046611216
2XMDWGKW,0.08338536
M6NL3XJY,0.4454424
5AWXWPDS,0.85282415
LDZY7CXP,0.06239741
HQWQNHPB,0.53798586
EA9HTWP9,0.01989096
DNFBSZHZ,0.053944606
VBM4SCHW,0.052095
JEHTCZSQ,0.0992725
7X5QDX3X,0.20052318
LGGTKMRZ,0.19455548
CATLU5ME,0.29244843
M5MFY4ET,0.391648
MKYLSMLV,0.054575834
9TWBWGWV,0.02126979
A76TN3TL,0.02398061
PJ56WIVB,0.37416977
9IFVXFU4,0.27303156
DRFPLOQP,0.2702029
ET2KDNED,0.11019026
AKKNJBQR,0.0521769
HSDDPIZF,0.23392452
NFH9GM77,0.17647141
GZZ8M4EG,0.023874564
5D6JVQUS,0.7790579
VBM5OAYB,0.4013251
UYNRSVW7,0.4057003
SX3PVFCS,0.44924402
NW4IFTS5,0.055227075
JFVAEM8K,0.1180894
FMEMURWE,0.0698257
KFVGQX5K,0.019492276
KQDOTNZJ,0.055352364
JULHKJSC,0.8319677
KZBKWK5C,0.06827831
9PXSYETR,0.17704765
U7JE2D86,0.097981386
ADQCXAW6,0.037279017
CRWKDHKJ,0.06465381
E2WW8FXT,0.042675927
KVCUHHWE,0.82257736
RDNGVHVK,0.048436847
3APGQ2AP,0.22954871
7R9GX2XN,0.050616488
MEWBEFZD,0.045391075
ADCJHUDG,0.15062568
O7KLKMWB,0.04738865
KMPCXD6K,0.32219985
QF43MNGE,0.021657055
8EQ25BBN,0.08472525
PK7IVQYN,0.8278539
WDYKGSYS,0.29397914
TBZ35ORP,0.8136826
JJ6JKDBB,0.9755175
DR3JFMKK,0.05368932
CJ5NZB9G,0.33190525
YJR3QD7G,0.049453985
K3DVKHXZ,0.054822918
DZLYDPBX,0.8323628
LC6BQZRN,0.05584134
IHXJ2Y27,0.31541765
VJFUL4RB,0.07858266
58MCAAC9,0.14435716
ZSITLSBB,0.064685054
FAFGE54K,0.114327185
BTZXYDTP,0.28993648
QFSOP8HZ,0.04663506
KXYKTEDZ,0.02204984
NWNDSDYW,0.06415936
DTMUWE5U,0.05074811
HEKNVJY8,0.051930584
NYXZNYNN,0.43025085
FUZAXRKD,0.99539644
HCQXHVZK,0.053127512
AYGEHQ7Z,0.04049056
AWN5PUAE,0.0541243
HCMYPN7D,0.49022675
I3HP6LZL,0.9470844
8JYGTJRL,0.8519228
5Q4HDWNA,0.45513058
7AU7RZZZ,0.3374961
JGMRNVJQ,0.26773298
YZDEVJJW,0.8440248
924LTE88,0.09881793
PUCGZH9F,0.053087194
D3S3DXX9,0.8390537
WMX5KLXK,0.041425806
AKMDPGHF,0.04207528
T5SY6WZ4,0.041280717
DGEOCARQ,0.047420163
LBQMLQ7P,0.056732267
E2YSCUVS,0.05444939
L47WSUJU,0.297207
UXN3OBNV,0.061940134
7AET9Q9S,0.07331606
CCRRKF9B,0.85257024
SBF3AHFK,0.20036483
2RU2H37N,0.10617959
MOFGTYJ3,0.17767294
7TJ7QURX,0.060551155
HWUMBVO4,0.04271414
DM7HNZRS,0.44814742
A238MU8X,0.053827602
CWCM8UMD,0.04624537
EMDTB4RF,0.17389876
BOG3GH4O,0.37031808
KXAMKGAU,0.068715714
Y8MBHRFV,0.04771667
NRZQPV7C,0.05605432
PPLJTWJR,0.07817515
2UWBJRIA,0.05082003
